id,duracion_estadia,genero,edad,kids,codigo_destino,tipo_acomodacion,Age_imputed,gender_encoded,acomodacion_predicted
1012192,2,F,41.0,0.0,UK,,41.0,0,Hotel
1004267,2,F,50.0,1.0,UK,,50.0,0,Airbnb
1005674,3,F,40.0,0.0,UK,,40.0,0,Airbnb
1007811,3,F,37.0,1.0,US,,37.0,0,Hotel
1011752,5,M,38.0,0.0,AR,,38.0,1,Hotel
1012228,2,F,34.0,1.0,ES,,34.0,0,Hotel
1002629,4,F,,0.0,US,,40.512179278986686,0,Hotel
1004473,2,M,,1.0,ES,,40.512179278986686,1,Hotel
1000134,7,F,41.0,1.0,ES,,41.0,0,Airbnb
1012705,3,M,42.0,0.0,IT,,42.0,1,Airbnb
1010007,4,M,30.0,0.0,UK,,30.0,1,Hotel
1009513,4,M,45.0,1.0,NL,,45.0,1,Hotel
1010235,5,M,39.0,1.0,COL,,39.0,1,Airbnb
1010611,2,M,39.0,0.0,PE,,39.0,1,Hotel
1005946,2,M,41.0,0.0,UK,,41.0,1,Airbnb
1001800,4,M,37.0,0.0,IT,,37.0,1,Hotel
1010548,2,M,,0.0,AR,,40.512179278986686,1,Hotel
1012252,4,M,41.0,0.0,ES,,41.0,1,Airbnb
1000799,2,F,43.0,0.0,IT,,43.0,0,Hotel
1014076,2,F,36.0,0.0,UK,,36.0,0,Airbnb
1000538,3,F,44.0,0.0,COL,,44.0,0,Hotel
1008871,4,M,48.0,0.0,COL,,48.0,1,Airbnb
1001632,5,F,36.0,0.0,ES,,36.0,0,Airbnb
1012668,3,M,39.0,1.0,PE,,39.0,1,Airbnb
1001867,2,F,37.0,1.0,US,,37.0,0,Hotel
1011342,5,F,37.0,0.0,PE,,37.0,0,Airbnb
1005960,5,F,33.0,1.0,ES,,33.0,0,Hotel
1012146,1,M,42.0,1.0,COL,,42.0,1,Hotel
1001154,2,M,43.0,0.0,NL,,43.0,1,Airbnb
1003535,6,F,45.0,0.0,PE,,45.0,0,Hotel
1000953,4,M,32.0,1.0,UK,,32.0,1,Airbnb
1010294,3,F,35.0,1.0,US,,35.0,0,Hotel
1013317,3,F,43.0,1.0,AR,,43.0,0,Airbnb
1006218,3,F,43.0,0.0,UK,,43.0,0,Hotel
1010764,3,F,50.0,1.0,AR,,50.0,0,Airbnb
1003839,8,F,43.0,1.0,IT,,43.0,0,Airbnb
1012099,5,M,43.0,0.0,US,,43.0,1,Airbnb
1003304,2,M,37.0,0.0,IT,,37.0,1,Hotel
1013582,5,M,37.0,0.0,PE,,37.0,1,Hotel
1007492,3,F,37.0,0.0,IT,,37.0,0,Airbnb
1004024,4,M,46.0,1.0,AR,,46.0,1,Hotel
1001967,4,M,40.0,1.0,US,,40.0,1,Airbnb
1003194,5,F,51.0,1.0,UK,,51.0,0,Airbnb
1012642,8,M,41.0,1.0,US,,41.0,1,Hotel
1012960,5,F,44.0,0.0,NL,,44.0,0,Hotel
1002658,5,F,44.0,1.0,COL,,44.0,0,Airbnb
1010613,6,F,47.0,1.0,ES,,47.0,0,Airbnb
1007725,4,M,,1.0,NL,,40.512179278986686,1,Hotel
1002130,3,M,46.0,1.0,US,,46.0,1,Hotel
1004759,6,M,49.0,0.0,US,,49.0,1,Airbnb
1003822,2,F,44.0,1.0,NL,,44.0,0,Airbnb
1006476,1,M,,0.0,UK,,40.512179278986686,1,Hotel
1010279,4,M,41.0,1.0,NL,,41.0,1,Hotel
1012100,1,F,47.0,1.0,NL,,47.0,0,Hotel
1012275,4,M,38.0,0.0,NL,,38.0,1,Hotel
1008070,3,F,42.0,0.0,IT,,42.0,0,Hotel
1013346,2,F,41.0,1.0,NL,,41.0,0,Airbnb
1006663,5,F,,0.0,UK,,40.512179278986686,0,Hotel
1004187,6,M,40.0,0.0,IT,,40.0,1,Hotel
1007668,3,M,47.0,0.0,US,,47.0,1,Airbnb
1013994,3,F,38.0,0.0,COL,,38.0,0,Airbnb
1012736,2,M,47.0,1.0,UK,,47.0,1,Hotel
1001432,6,F,42.0,1.0,AR,,42.0,0,Airbnb
1001750,3,F,44.0,0.0,UK,,44.0,0,Hotel
1013716,2,M,38.0,1.0,UK,,38.0,1,Airbnb
1011493,4,M,32.0,0.0,ES,,32.0,1,Hotel
1000572,3,M,39.0,0.0,COL,,39.0,1,Hotel
1002618,6,M,50.0,1.0,NL,,50.0,1,Hotel
1011317,2,F,41.0,0.0,IT,,41.0,0,Hotel
1013292,7,M,46.0,0.0,ES,,46.0,1,Airbnb
1001845,4,F,,1.0,ES,,40.512179278986686,0,Airbnb
1003834,3,F,42.0,0.0,US,,42.0,0,Hotel
1011333,3,M,32.0,1.0,AR,,32.0,1,Airbnb
1013449,3,M,41.0,0.0,US,,41.0,1,Airbnb
1008918,6,M,41.0,0.0,UK,,41.0,1,Airbnb
1008670,3,M,43.0,0.0,UK,,43.0,1,Airbnb
1008009,4,M,40.0,0.0,ES,,40.0,1,Hotel
1005383,3,F,37.0,1.0,IT,,37.0,0,Hotel
1010008,3,M,45.0,1.0,US,,45.0,1,Hotel
1011245,2,M,35.0,0.0,NL,,35.0,1,Hotel
1003511,3,M,44.0,0.0,COL,,44.0,1,Airbnb
1005203,3,M,,0.0,ES,,40.512179278986686,1,Airbnb
1013916,3,F,44.0,0.0,IT,,44.0,0,Hotel
1008371,4,F,45.0,1.0,ES,,45.0,0,Airbnb
1004318,3,F,41.0,1.0,ES,,41.0,0,Airbnb
1008682,4,M,44.0,0.0,PE,,44.0,1,Airbnb
1000430,3,F,43.0,0.0,NL,,43.0,0,Hotel
1010412,5,M,44.0,1.0,AR,,44.0,1,Hotel
1013987,2,F,43.0,0.0,US,,43.0,0,Hotel
1013713,5,F,,1.0,UK,,40.512179278986686,0,Hotel
1006118,2,F,38.0,0.0,US,,38.0,0,Airbnb
1013005,4,F,42.0,0.0,ES,,42.0,0,Hotel
1012456,7,M,,1.0,NL,,40.512179278986686,1,Hotel
1008650,2,M,36.0,0.0,NL,,36.0,1,Hotel
1013242,4,F,51.0,1.0,COL,,51.0,0,Hotel
1012441,5,M,48.0,0.0,PE,,48.0,1,Airbnb
1010024,5,M,39.0,0.0,US,,39.0,1,Hotel
1011128,4,F,37.0,0.0,PE,,37.0,0,Airbnb
1013213,6,M,41.0,1.0,UK,,41.0,1,Hotel
1005228,4,M,39.0,1.0,US,,39.0,1,Airbnb
1004911,1,F,41.0,0.0,NL,,41.0,0,Hotel
1007465,3,F,39.0,0.0,COL,,39.0,0,Airbnb
1003923,5,M,48.0,1.0,PE,,48.0,1,Hotel
1004036,1,F,40.0,0.0,AR,,40.0,0,Airbnb
1001706,6,M,43.0,0.0,COL,,43.0,1,Airbnb
1001436,6,F,,1.0,ES,,40.512179278986686,0,Hotel
1013368,4,F,32.0,1.0,US,,32.0,0,Hotel
1013541,3,F,35.0,0.0,NL,,35.0,0,Airbnb
1002752,1,F,41.0,1.0,NL,,41.0,0,Airbnb
1008016,5,F,52.0,1.0,ES,,52.0,0,Airbnb
1008852,4,F,36.0,0.0,PE,,36.0,0,Airbnb
1008423,6,F,38.0,1.0,NL,,38.0,0,Hotel
1006890,3,M,42.0,1.0,UK,,42.0,1,Hotel
1006495,3,F,39.0,0.0,AR,,39.0,0,Airbnb
1002574,3,F,40.0,1.0,ES,,40.0,0,Hotel
1003782,6,M,44.0,0.0,AR,,44.0,1,Airbnb
1002009,3,M,39.0,1.0,AR,,39.0,1,Airbnb
1012070,2,M,43.0,1.0,NL,,43.0,1,Hotel
1008084,4,F,40.0,0.0,AR,,40.0,0,Airbnb
1010330,4,F,35.0,1.0,ES,,35.0,0,Hotel
1005510,4,M,43.0,1.0,AR,,43.0,1,Hotel
1001727,4,F,40.0,0.0,ES,,40.0,0,Airbnb
1006878,7,M,43.0,1.0,UK,,43.0,1,Hotel
1006726,3,F,37.0,0.0,IT,,37.0,0,Airbnb
1002046,2,F,34.0,1.0,NL,,34.0,0,Hotel
1010561,3,M,38.0,0.0,AR,,38.0,1,Hotel
1006058,3,M,44.0,1.0,US,,44.0,1,Hotel
1007089,6,M,42.0,1.0,UK,,42.0,1,Hotel
1004961,2,F,37.0,1.0,UK,,37.0,0,Hotel
1009481,4,M,37.0,0.0,AR,,37.0,1,Hotel
1003855,4,F,44.0,1.0,NL,,44.0,0,Airbnb
1001003,2,F,41.0,0.0,PE,,41.0,0,Hotel
1001677,4,F,40.0,0.0,ES,,40.0,0,Airbnb
1000777,2,M,34.0,1.0,PE,,34.0,1,Airbnb
1012651,3,F,40.0,0.0,IT,,40.0,0,Airbnb
1012082,5,F,33.0,0.0,IT,,33.0,0,Airbnb
1012394,6,M,36.0,0.0,UK,,36.0,1,Hotel
1013484,1,M,44.0,1.0,ES,,44.0,1,Hotel
1005311,7,M,46.0,1.0,PE,,46.0,1,Hotel
1003669,6,M,,0.0,COL,,40.512179278986686,1,Hotel
1005737,2,M,32.0,1.0,AR,,32.0,1,Airbnb
1012903,3,M,,0.0,UK,,40.512179278986686,1,Airbnb
1009309,3,M,,0.0,IT,,40.512179278986686,1,Airbnb
1003912,1,M,,1.0,US,,40.512179278986686,1,Airbnb
1006309,3,F,38.0,0.0,NL,,38.0,0,Airbnb
1012268,1,F,44.0,1.0,ES,,44.0,0,Airbnb
1010257,3,F,41.0,1.0,NL,,41.0,0,Airbnb
1000677,6,F,41.0,1.0,IT,,41.0,0,Airbnb
1006698,7,F,43.0,0.0,PE,,43.0,0,Hotel
1012367,5,F,37.0,0.0,PE,,37.0,0,Airbnb
1001926,4,M,,1.0,US,,40.512179278986686,1,Hotel
1008836,3,M,,1.0,UK,,40.512179278986686,1,Airbnb
1003471,2,M,45.0,0.0,AR,,45.0,1,Airbnb
1004084,1,M,39.0,1.0,UK,,39.0,1,Airbnb
1002450,4,M,44.0,1.0,ES,,44.0,1,Hotel
1005019,3,M,55.0,0.0,NL,,55.0,1,Airbnb
1007196,2,M,45.0,1.0,PE,,45.0,1,Hotel
1000246,3,F,43.0,1.0,US,,43.0,0,Airbnb
1001586,4,F,39.0,0.0,US,,39.0,0,Airbnb
1011505,6,M,39.0,0.0,AR,,39.0,1,Hotel
1002173,6,F,40.0,0.0,COL,,40.0,0,Airbnb
1009560,6,M,41.0,0.0,US,,41.0,1,Airbnb
1002131,2,F,,0.0,UK,,40.512179278986686,0,Hotel
1010852,2,M,36.0,1.0,AR,,36.0,1,Airbnb
1008792,6,F,,1.0,ES,,40.512179278986686,0,Hotel
1008395,3,F,38.0,0.0,COL,,38.0,0,Airbnb
1010674,3,F,36.0,0.0,UK,,36.0,0,Airbnb
1004821,3,F,43.0,0.0,PE,,43.0,0,Hotel
1006203,4,F,42.0,1.0,PE,,42.0,0,Airbnb
1001923,4,F,37.0,1.0,COL,,37.0,0,Hotel
1001988,5,F,46.0,0.0,UK,,46.0,0,Hotel
1003896,6,F,39.0,0.0,PE,,39.0,0,Airbnb
1012834,2,M,43.0,1.0,UK,,43.0,1,Hotel
1013912,2,M,44.0,1.0,UK,,44.0,1,Hotel
1010669,2,F,42.0,0.0,ES,,42.0,0,Hotel
1001887,9,M,45.0,0.0,IT,,45.0,1,Airbnb
1006469,2,F,35.0,0.0,PE,,35.0,0,Airbnb
1007466,4,F,45.0,0.0,IT,,45.0,0,Hotel
1005739,3,F,,1.0,COL,,40.512179278986686,0,Hotel
1004272,5,M,37.0,1.0,COL,,37.0,1,Airbnb
1005731,4,F,44.0,0.0,NL,,44.0,0,Hotel
1004938,6,F,52.0,1.0,COL,,52.0,0,Airbnb
1002509,2,F,36.0,0.0,COL,,36.0,0,Airbnb
1003826,4,M,44.0,1.0,IT,,44.0,1,Hotel
1010457,2,F,,0.0,US,,40.512179278986686,0,Hotel
1004336,4,M,,1.0,US,,40.512179278986686,1,Hotel
1003381,1,F,48.0,0.0,PE,,48.0,0,Airbnb
1004134,3,M,47.0,1.0,NL,,47.0,1,Hotel
1003629,3,M,46.0,0.0,UK,,46.0,1,Airbnb
1007236,6,M,35.0,0.0,NL,,35.0,1,Hotel
1012961,2,F,50.0,1.0,PE,,50.0,0,Airbnb
1013287,5,M,42.0,1.0,NL,,42.0,1,Hotel
1001300,5,M,41.0,0.0,AR,,41.0,1,Airbnb
1009725,9,M,38.0,0.0,AR,,38.0,1,Hotel
1006466,2,F,44.0,1.0,AR,,44.0,0,Airbnb
1007007,6,F,29.0,1.0,UK,,29.0,0,Hotel
1008530,6,F,40.0,1.0,AR,,40.0,0,Hotel
1013149,3,F,45.0,1.0,UK,,45.0,0,Airbnb
1013059,4,F,,0.0,AR,,40.512179278986686,0,Hotel
1000580,4,F,44.0,0.0,UK,,44.0,0,Hotel
1013452,3,M,47.0,0.0,NL,,47.0,1,Airbnb
1005542,2,M,40.0,0.0,AR,,40.0,1,Hotel
1000373,5,M,37.0,1.0,COL,,37.0,1,Airbnb
1008647,2,M,50.0,1.0,US,,50.0,1,Hotel
1011881,10,M,45.0,1.0,IT,,45.0,1,Hotel
1003412,5,M,44.0,0.0,COL,,44.0,1,Airbnb
1007790,6,M,38.0,0.0,ES,,38.0,1,Hotel
1002737,6,F,43.0,0.0,IT,,43.0,0,Hotel
1010408,5,M,38.0,0.0,US,,38.0,1,Hotel
1012836,4,M,36.0,0.0,ES,,36.0,1,Hotel
1011733,3,F,30.0,1.0,UK,,30.0,0,Hotel
1010269,5,F,44.0,0.0,UK,,44.0,0,Hotel
1008973,1,F,36.0,1.0,COL,,36.0,0,Hotel
1009248,2,F,41.0,1.0,COL,,41.0,0,Airbnb
1002747,2,F,46.0,1.0,UK,,46.0,0,Airbnb
1003010,3,F,40.0,1.0,US,,40.0,0,Hotel
1012965,2,F,38.0,0.0,UK,,38.0,0,Airbnb
1001695,2,F,40.0,0.0,PE,,40.0,0,Airbnb
1004149,7,M,41.0,1.0,COL,,41.0,1,Hotel
1003766,3,F,43.0,0.0,COL,,43.0,0,Hotel
1003383,5,M,43.0,0.0,AR,,43.0,1,Airbnb
1006215,4,F,46.0,0.0,IT,,46.0,0,Hotel
1013288,6,F,36.0,1.0,US,,36.0,0,Hotel
1003489,5,M,43.0,0.0,IT,,43.0,1,Airbnb
1007963,4,M,32.0,0.0,IT,,32.0,1,Hotel
1010358,6,M,35.0,0.0,US,,35.0,1,Hotel
1004854,3,F,40.0,1.0,COL,,40.0,0,Hotel
1011550,4,F,39.0,0.0,IT,,39.0,0,Airbnb
1001661,3,F,,1.0,US,,40.512179278986686,0,Hotel
1003249,6,M,42.0,1.0,US,,42.0,1,Hotel
1002875,4,F,38.0,0.0,COL,,38.0,0,Airbnb
1009780,2,M,39.0,1.0,US,,39.0,1,Airbnb
1001410,5,M,35.0,0.0,NL,,35.0,1,Hotel
1000522,3,F,47.0,1.0,NL,,47.0,0,Airbnb
1010102,4,F,44.0,1.0,COL,,44.0,0,Airbnb
1009864,1,M,40.0,0.0,PE,,40.0,1,Hotel
1009650,2,M,44.0,1.0,IT,,44.0,1,Hotel
1011560,5,M,42.0,0.0,ES,,42.0,1,Airbnb
1004399,2,F,40.0,0.0,NL,,40.0,0,Airbnb
1003293,4,M,37.0,0.0,IT,,37.0,1,Hotel
1003999,3,M,52.0,0.0,PE,,52.0,1,Airbnb
1007907,2,M,47.0,1.0,ES,,47.0,1,Hotel
1008919,4,M,35.0,1.0,NL,,35.0,1,Airbnb
1001039,4,M,44.0,0.0,UK,,44.0,1,Airbnb
1011383,3,M,41.0,1.0,UK,,41.0,1,Hotel
1013955,2,M,44.0,0.0,ES,,44.0,1,Airbnb
1011347,3,M,34.0,1.0,IT,,34.0,1,Hotel
1006479,3,M,45.0,0.0,ES,,45.0,1,Airbnb
1007556,2,M,36.0,0.0,NL,,36.0,1,Hotel
1007715,5,M,37.0,1.0,US,,37.0,1,Airbnb
1011494,6,F,50.0,0.0,IT,,50.0,0,Hotel
1011394,6,M,43.0,1.0,PE,,43.0,1,Hotel
1011243,7,M,44.0,0.0,COL,,44.0,1,Airbnb
1004501,4,M,43.0,0.0,PE,,43.0,1,Airbnb
1000374,7,M,36.0,0.0,US,,36.0,1,Hotel
1000702,4,F,37.0,0.0,NL,,37.0,0,Airbnb
1008644,3,M,40.0,0.0,PE,,40.0,1,Hotel
1001053,4,F,,0.0,IT,,40.512179278986686,0,Hotel
1004028,3,F,48.0,1.0,IT,,48.0,0,Airbnb
1000936,5,F,36.0,0.0,ES,,36.0,0,Airbnb
1009493,4,M,40.0,0.0,COL,,40.0,1,Hotel
1010137,5,M,47.0,1.0,PE,,47.0,1,Hotel
1013075,1,M,46.0,0.0,IT,,46.0,1,Airbnb
1011635,4,F,51.0,0.0,COL,,51.0,0,Hotel
1012524,7,M,,1.0,AR,,40.512179278986686,1,Hotel
1010472,7,F,40.0,0.0,IT,,40.0,0,Airbnb
1009499,5,M,46.0,0.0,PE,,46.0,1,Airbnb
1002642,2,F,,0.0,PE,,40.512179278986686,0,Hotel
1002504,4,F,41.0,1.0,US,,41.0,0,Airbnb
1000036,3,F,,1.0,COL,,40.512179278986686,0,Hotel
1006811,5,M,30.0,0.0,ES,,30.0,1,Hotel
1008377,9,F,,1.0,US,,40.512179278986686,0,Airbnb
1009596,4,M,34.0,1.0,US,,34.0,1,Airbnb
1010832,5,F,31.0,1.0,IT,,31.0,0,Hotel
1001180,6,M,37.0,0.0,NL,,37.0,1,Hotel
1001052,4,M,55.0,1.0,AR,,55.0,1,Hotel
1010360,3,F,35.0,0.0,NL,,35.0,0,Airbnb
1008428,5,F,44.0,0.0,US,,44.0,0,Hotel
1006022,3,F,39.0,0.0,IT,,39.0,0,Airbnb
1009430,5,F,,0.0,AR,,40.512179278986686,0,Hotel
1007572,6,M,35.0,1.0,AR,,35.0,1,Airbnb
1007479,4,M,42.0,1.0,COL,,42.0,1,Hotel
1005965,4,M,47.0,1.0,US,,47.0,1,Hotel
1008469,1,M,46.0,0.0,NL,,46.0,1,Airbnb
1004930,4,M,41.0,1.0,ES,,41.0,1,Hotel
1011508,2,F,38.0,1.0,NL,,38.0,0,Hotel
1012073,5,F,41.0,1.0,US,,41.0,0,Airbnb
1012930,6,M,,0.0,AR,,40.512179278986686,1,Hotel
1001444,2,F,43.0,1.0,AR,,43.0,0,Airbnb
1003534,3,F,45.0,0.0,COL,,45.0,0,Hotel
1002766,3,M,43.0,0.0,ES,,43.0,1,Airbnb
1003260,5,F,47.0,0.0,AR,,47.0,0,Hotel
1003228,4,F,39.0,0.0,NL,,39.0,0,Airbnb
1009058,3,M,41.0,1.0,US,,41.0,1,Hotel
1005906,4,M,39.0,0.0,UK,,39.0,1,Hotel
1009083,5,F,50.0,0.0,IT,,50.0,0,Hotel
1011339,2,F,40.0,1.0,PE,,40.0,0,Hotel
1000610,4,F,33.0,0.0,PE,,33.0,0,Airbnb
1001258,3,F,37.0,0.0,IT,,37.0,0,Airbnb
1000118,9,M,37.0,1.0,ES,,37.0,1,Airbnb
1005609,5,M,39.0,0.0,IT,,39.0,1,Hotel
1011783,3,M,37.0,1.0,UK,,37.0,1,Airbnb
1000250,5,F,48.0,0.0,US,,48.0,0,Hotel
1004816,5,F,38.0,1.0,ES,,38.0,0,Hotel
1009111,6,F,35.0,1.0,COL,,35.0,0,Hotel
1012233,4,F,41.0,0.0,AR,,41.0,0,Hotel
1007704,4,F,,1.0,IT,,40.512179278986686,0,Airbnb
1012638,5,M,44.0,0.0,PE,,44.0,1,Airbnb
1002636,6,F,37.0,1.0,PE,,37.0,0,Hotel
1004218,4,M,40.0,1.0,PE,,40.0,1,Airbnb
1011169,4,M,46.0,1.0,UK,,46.0,1,Hotel
1013086,3,M,39.0,0.0,ES,,39.0,1,Hotel
1013851,2,F,35.0,1.0,COL,,35.0,0,Hotel
1006614,3,M,44.0,0.0,COL,,44.0,1,Airbnb
1000872,7,F,42.0,0.0,AR,,42.0,0,Hotel
1005726,3,F,52.0,1.0,NL,,52.0,0,Hotel
1001753,7,M,,1.0,NL,,40.512179278986686,1,Hotel
1005997,3,F,44.0,0.0,IT,,44.0,0,Hotel
1000227,2,M,52.0,1.0,UK,,52.0,1,Hotel
1003714,2,F,45.0,1.0,PE,,45.0,0,Airbnb
1003682,5,M,34.0,0.0,PE,,34.0,1,Hotel
1010020,4,M,33.0,0.0,PE,,33.0,1,Hotel
1013303,5,F,41.0,0.0,NL,,41.0,0,Hotel
1008771,7,M,43.0,1.0,NL,,43.0,1,Hotel
1006001,3,M,38.0,0.0,COL,,38.0,1,Hotel
1007984,4,M,48.0,0.0,IT,,48.0,1,Airbnb
1001687,7,M,,0.0,IT,,40.512179278986686,1,Hotel
1003050,5,M,41.0,1.0,UK,,41.0,1,Hotel
1011043,2,M,41.0,0.0,PE,,41.0,1,Airbnb
1009537,3,M,,1.0,IT,,40.512179278986686,1,Airbnb
1002771,5,M,40.0,1.0,US,,40.0,1,Airbnb
1006147,3,F,44.0,1.0,ES,,44.0,0,Airbnb
1004067,3,F,40.0,0.0,PE,,40.0,0,Airbnb
1012920,5,F,,1.0,ES,,40.512179278986686,0,Hotel
1004185,10,F,,1.0,ES,,40.512179278986686,0,Hotel
1000041,6,M,42.0,0.0,PE,,42.0,1,Airbnb
1012917,5,M,42.0,1.0,ES,,42.0,1,Hotel
1005337,3,F,39.0,0.0,US,,39.0,0,Airbnb
1009057,1,M,34.0,0.0,UK,,34.0,1,Hotel
1006167,5,M,38.0,1.0,ES,,38.0,1,Airbnb
1005043,3,F,41.0,0.0,AR,,41.0,0,Hotel
1001067,4,F,35.0,1.0,AR,,35.0,0,Hotel
1011372,4,M,,1.0,ES,,40.512179278986686,1,Hotel
1007683,6,M,39.0,1.0,COL,,39.0,1,Airbnb
1013837,2,F,34.0,0.0,NL,,34.0,0,Airbnb
1012167,6,F,45.0,0.0,ES,,45.0,0,Hotel
1003553,6,F,39.0,1.0,UK,,39.0,0,Hotel
1007318,4,F,45.0,1.0,NL,,45.0,0,Airbnb
1006415,3,M,,0.0,AR,,40.512179278986686,1,Airbnb
1009776,3,F,38.0,0.0,US,,38.0,0,Airbnb
1008810,5,M,38.0,1.0,US,,38.0,1,Airbnb
1009791,6,F,35.0,1.0,PE,,35.0,0,Hotel
1003486,5,F,34.0,0.0,AR,,34.0,0,Airbnb
1000019,5,F,40.0,1.0,NL,,40.0,0,Hotel
1009632,3,M,42.0,1.0,COL,,42.0,1,Hotel
1000992,1,M,45.0,0.0,PE,,45.0,1,Airbnb
1000948,5,F,,1.0,NL,,40.512179278986686,0,Hotel
1003422,7,M,40.0,0.0,PE,,40.0,1,Hotel
1013384,2,F,,0.0,UK,,40.512179278986686,0,Hotel
1011204,5,F,40.0,0.0,UK,,40.0,0,Airbnb
1009752,2,M,45.0,0.0,IT,,45.0,1,Airbnb
1013290,2,F,45.0,0.0,US,,45.0,0,Hotel
1010273,3,F,37.0,1.0,NL,,37.0,0,Hotel
1012266,6,F,51.0,1.0,US,,51.0,0,Airbnb
1002106,6,F,33.0,0.0,COL,,33.0,0,Airbnb
1011371,4,F,,1.0,NL,,40.512179278986686,0,Airbnb
1012320,4,F,41.0,0.0,AR,,41.0,0,Hotel
1007179,5,F,,1.0,COL,,40.512179278986686,0,Hotel
1002506,3,F,,0.0,AR,,40.512179278986686,0,Hotel
1004803,5,M,40.0,0.0,PE,,40.0,1,Hotel
1011403,4,M,39.0,1.0,COL,,39.0,1,Airbnb
1011721,5,M,41.0,0.0,ES,,41.0,1,Airbnb
1010224,2,F,31.0,1.0,PE,,31.0,0,Hotel
1004479,3,F,39.0,1.0,COL,,39.0,0,Hotel
1004051,2,M,36.0,0.0,AR,,36.0,1,Hotel
1008499,3,M,41.0,0.0,IT,,41.0,1,Airbnb
1013817,3,M,40.0,0.0,UK,,40.0,1,Hotel
1007712,3,M,42.0,0.0,COL,,42.0,1,Airbnb
1005931,1,M,46.0,0.0,PE,,46.0,1,Airbnb
1000096,8,M,40.0,0.0,NL,,40.0,1,Hotel
1010118,3,F,42.0,1.0,PE,,42.0,0,Airbnb
1010667,2,F,33.0,0.0,US,,33.0,0,Hotel
1002624,4,M,37.0,0.0,ES,,37.0,1,Hotel
1001631,4,M,37.0,0.0,AR,,37.0,1,Hotel
1011307,4,M,33.0,1.0,NL,,33.0,1,Airbnb
1012040,7,M,33.0,1.0,COL,,33.0,1,Hotel
1012857,4,M,39.0,0.0,PE,,39.0,1,Hotel
1002324,5,F,36.0,0.0,ES,,36.0,0,Airbnb
1013450,3,F,36.0,0.0,COL,,36.0,0,Airbnb
1000707,4,F,48.0,1.0,NL,,48.0,0,Airbnb
1001879,2,F,40.0,1.0,ES,,40.0,0,Hotel
1001268,5,F,47.0,0.0,US,,47.0,0,Hotel
1006629,2,F,40.0,0.0,US,,40.0,0,Airbnb
1000723,3,F,39.0,0.0,UK,,39.0,0,Airbnb
1000487,1,F,,0.0,IT,,40.512179278986686,0,Airbnb
1005679,3,F,31.0,0.0,ES,,31.0,0,Airbnb
1009408,5,F,45.0,0.0,AR,,45.0,0,Hotel
1001627,3,M,39.0,1.0,AR,,39.0,1,Airbnb
1007505,6,F,42.0,0.0,NL,,42.0,0,Hotel
1003123,2,F,45.0,0.0,IT,,45.0,0,Hotel
1011076,7,M,,0.0,US,,40.512179278986686,1,Hotel
1009911,3,F,33.0,1.0,PE,,33.0,0,Hotel
1013700,4,M,41.0,0.0,AR,,41.0,1,Airbnb
1003119,3,F,33.0,1.0,UK,,33.0,0,Hotel
1004625,3,F,46.0,0.0,UK,,46.0,0,Hotel
1010177,3,M,47.0,1.0,ES,,47.0,1,Hotel
1009721,5,M,39.0,0.0,AR,,39.0,1,Hotel
1005130,2,F,39.0,0.0,COL,,39.0,0,Airbnb
1011185,6,M,40.0,1.0,IT,,40.0,1,Airbnb
1011769,3,M,36.0,0.0,NL,,36.0,1,Hotel
1008734,5,F,37.0,1.0,AR,,37.0,0,Hotel
1005461,5,F,42.0,1.0,IT,,42.0,0,Airbnb
1001184,5,F,40.0,0.0,NL,,40.0,0,Airbnb
1006718,4,M,34.0,1.0,US,,34.0,1,Airbnb
1003091,3,F,37.0,0.0,PE,,37.0,0,Airbnb
1002346,2,F,39.0,1.0,UK,,39.0,0,Hotel
1014014,3,M,42.0,0.0,COL,,42.0,1,Airbnb
1001191,1,M,35.0,1.0,ES,,35.0,1,Airbnb
1011044,3,F,44.0,0.0,PE,,44.0,0,Hotel
1007307,2,F,52.0,0.0,NL,,52.0,0,Hotel
1007771,7,M,31.0,0.0,COL,,31.0,1,Hotel
1006717,4,M,30.0,1.0,COL,,30.0,1,Airbnb
1005120,3,F,44.0,0.0,AR,,44.0,0,Hotel
1006371,8,F,48.0,0.0,UK,,48.0,0,Hotel
1003009,1,M,42.0,0.0,IT,,42.0,1,Airbnb
1008405,3,M,,1.0,COL,,40.512179278986686,1,Airbnb
1006685,8,F,48.0,0.0,UK,,48.0,0,Hotel
1010530,4,F,39.0,0.0,UK,,39.0,0,Airbnb
1007048,3,M,40.0,0.0,IT,,40.0,1,Hotel
1011039,2,M,39.0,0.0,US,,39.0,1,Hotel
1013176,6,F,34.0,1.0,US,,34.0,0,Hotel
1004709,5,F,32.0,1.0,IT,,32.0,0,Hotel
1008523,5,M,44.0,1.0,PE,,44.0,1,Hotel
1003748,2,F,48.0,0.0,UK,,48.0,0,Hotel
1001222,4,M,37.0,0.0,PE,,37.0,1,Hotel
1005709,4,M,40.0,1.0,ES,,40.0,1,Airbnb
1013309,4,M,40.0,0.0,AR,,40.0,1,Hotel
1000378,2,M,49.0,0.0,AR,,49.0,1,Airbnb
1006037,3,F,,0.0,UK,,40.512179278986686,0,Hotel
1006842,3,F,46.0,0.0,UK,,46.0,0,Hotel
1001085,3,F,38.0,0.0,AR,,38.0,0,Airbnb
1000877,5,F,48.0,1.0,AR,,48.0,0,Airbnb
1000729,4,F,41.0,1.0,IT,,41.0,0,Airbnb
